cbsa_code,cbsa_name,week_start_monday,league,game_count,completed_game_count,future_or_uncompleted_game_count,playoff_game_count,championship_game_count,neutral_site_game_count,total_attendance,unique_venue_count,high_confidence_venue_game_count,low_confidence_venue_game_count
16740,"Charlotte-Concord-Gastonia, NC-SC",2019-12-30,ALL,1,1,0,0,0,0,19216.0,1,1,0
16740,"Charlotte-Concord-Gastonia, NC-SC",2019-12-30,NBA,1,1,0,0,0,0,19216.0,1,1,0
16980,"Chicago-Naperville-Elgin, IL-IN",2019-12-30,ALL,3,3,0,0,0,0,62482.0,1,3,0
16980,"Chicago-Naperville-Elgin, IL-IN",2019-12-30,NBA,3,3,0,0,0,0,62482.0,1,3,0
17410,"Cleveland, OH",2019-12-30,ALL,2,2,0,0,0,0,37291.0,1,2,0
17410,"Cleveland, OH",2019-12-30,NBA,2,2,0,0,0,0,37291.0,1,2,0
18140,"Columbus, OH",2019-12-30,ALL,2,2,0,0,0,0,0.0,1,2,0
18140,"Columbus, OH",2019-12-30,NHL,2,2,0,0,0,0,0.0,1,2,0
19100,"Dallas-Fort Worth-Arlington, TX",2019-12-30,ALL,4,4,0,0,0,1,40616.0,3,4,0
19100,"Dallas-Fort Worth-Arlington, TX",2019-12-30,NBA,2,2,0,0,0,0,40616.0,1,2,0
19100,"Dallas-Fort Worth-Arlington, TX",2019-12-30,NHL,2,2,0,0,0,1,0.0,2,2,0
19740,"Denver-Aurora-Centennial, CO",2019-12-30,ALL,3,3,0,0,0,0,19520.0,2,3,0
19740,"Denver-Aurora-Centennial, CO",2019-12-30,NBA,1,1,0,0,0,0,19520.0,1,1,0
19740,"Denver-Aurora-Centennial, CO",2019-12-30,NHL,2,2,0,0,0,0,0.0,1,2,0
19820,"Detroit-Warren-Dearborn, MI",2019-12-30,ALL,1,1,0,0,0,0,0.0,1,1,0
19820,"Detroit-Warren-Dearborn, MI",2019-12-30,NHL,1,1,0,0,0,0,0.0,1,1,0
26420,"Houston-Pasadena-The Woodlands, TX",2019-12-30,ALL,3,3,0,1,0,0,36110.0,2,3,0
26420,"Houston-Pasadena-The Woodlands, TX",2019-12-30,NBA,2,2,0,0,0,0,36110.0,1,2,0
26420,"Houston-Pasadena-The Woodlands, TX",2019-12-30,NFL,1,1,0,1,0,0,0.0,1,1,0
26900,"Indianapolis-Carmel-Greenwood, IN",2019-12-30,ALL,2,2,0,0,0,0,34611.0,1,2,0
26900,"Indianapolis-Carmel-Greenwood, IN",2019-12-30,NBA,2,2,0,0,0,0,34611.0,1,2,0
29820,"Las Vegas-Henderson-North Las Vegas, NV",2019-12-30,ALL,3,3,0,0,0,0,0.0,1,3,0
29820,"Las Vegas-Henderson-North Las Vegas, NV",2019-12-30,NHL,3,3,0,0,0,0,0.0,1,3,0
31080,"Los Angeles-Long Beach-Anaheim, CA",2019-12-30,ALL,9,9,0,0,0,0,114195.0,3,9,0
31080,"Los Angeles-Long Beach-Anaheim, CA",2019-12-30,NBA,6,6,0,0,0,0,114195.0,1,6,0
31080,"Los Angeles-Long Beach-Anaheim, CA",2019-12-30,NHL,3,3,0,0,0,0,0.0,2,3,0
32820,"Memphis, TN-MS-AR",2019-12-30,ALL,1,1,0,0,0,0,16842.0,1,1,0
32820,"Memphis, TN-MS-AR",2019-12-30,NBA,1,1,0,0,0,0,16842.0,1,1,0
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2019-12-30,ALL,3,3,0,0,0,0,39785.0,2,3,0
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2019-12-30,NBA,2,2,0,0,0,0,39785.0,1,2,0
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2019-12-30,NHL,1,1,0,0,0,0,0.0,1,1,0
33340,"Milwaukee-Waukesha, WI",2019-12-30,ALL,2,2,0,0,0,0,35821.0,1,2,0
33340,"Milwaukee-Waukesha, WI",2019-12-30,NBA,2,2,0,0,0,0,35821.0,1,2,0
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2019-12-30,ALL,4,4,0,0,0,0,31301.0,2,4,0
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2019-12-30,NBA,2,2,0,0,0,0,31301.0,1,2,0
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2019-12-30,NHL,2,2,0,0,0,0,0.0,1,2,0
35380,"New Orleans-Metairie, LA",2019-12-30,ALL,2,2,0,1,0,0,17712.0,2,2,0
35380,"New Orleans-Metairie, LA",2019-12-30,NBA,1,1,0,0,0,0,17712.0,1,1,0
35380,"New Orleans-Metairie, LA",2019-12-30,NFL,1,1,0,1,0,0,0.0,1,1,0
35620,"New York-Newark-Jersey City, NY-NJ",2019-12-30,ALL,5,5,0,0,0,0,37544.0,4,5,0
35620,"New York-Newark-Jersey City, NY-NJ",2019-12-30,NBA,2,2,0,0,0,0,37544.0,2,2,0
35620,"New York-Newark-Jersey City, NY-NJ",2019-12-30,NHL,3,3,0,0,0,0,0.0,2,3,0
36420,"Oklahoma City, OK",2019-12-30,ALL,1,1,0,0,0,0,18203.0,1,1,0
36420,"Oklahoma City, OK",2019-12-30,NBA,1,1,0,0,0,0,18203.0,1,1,0
36740,"Orlando-Kissimmee-Sanford, FL",2019-12-30,ALL,3,3,0,0,0,0,51895.0,1,3,0
36740,"Orlando-Kissimmee-Sanford, FL",2019-12-30,NBA,3,3,0,0,0,0,51895.0,1,3,0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2019-12-30,ALL,1,1,0,1,0,0,0.0,1,1,0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2019-12-30,NFL,1,1,0,1,0,0,0.0,1,1,0
38060,"Phoenix-Mesa-Chandler, AZ",2019-12-30,ALL,5,5,0,0,0,0,18055.0,2,5,0
38060,"Phoenix-Mesa-Chandler, AZ",2019-12-30,NBA,1,1,0,0,0,0,18055.0,1,1,0
38060,"Phoenix-Mesa-Chandler, AZ",2019-12-30,NHL,4,4,0,0,0,0,0.0,1,4,0
38300,"Pittsburgh, PA",2019-12-30,ALL,3,3,0,0,0,0,0.0,1,3,0
38300,"Pittsburgh, PA",2019-12-30,NHL,3,3,0,0,0,0,0.0,1,3,0
38900,"Portland-Vancouver-Hillsboro, OR-WA",2019-12-30,ALL,1,1,0,0,0,0,19896.0,1,1,0
38900,"Portland-Vancouver-Hillsboro, OR-WA",2019-12-30,NBA,1,1,0,0,0,0,19896.0,1,1,0
39580,"Raleigh-Cary, NC",2019-12-30,ALL,3,3,0,0,0,0,0.0,1,3,0
39580,"Raleigh-Cary, NC",2019-12-30,NHL,3,3,0,0,0,0,0.0,1,3,0
40900,"Sacramento-Roseville-Folsom, CA",2019-12-30,ALL,3,3,0,0,0,0,50390.0,1,3,0
40900,"Sacramento-Roseville-Folsom, CA",2019-12-30,NBA,3,3,0,0,0,0,50390.0,1,3,0
41620,"Salt Lake City-Murray, UT",2019-12-30,ALL,1,1,0,0,0,0,18306.0,1,1,0
41620,"Salt Lake City-Murray, UT",2019-12-30,NBA,1,1,0,0,0,0,18306.0,1,1,0
41700,"San Antonio-New Braunfels, TX",2019-12-30,ALL,2,2,0,0,0,0,36708.0,1,2,0
41700,"San Antonio-New Braunfels, TX",2019-12-30,NBA,2,2,0,0,0,0,36708.0,1,2,0
41860,"San Francisco-Oakland-Fremont, CA",2019-12-30,ALL,1,1,0,0,0,0,18064.0,1,1,0
41860,"San Francisco-Oakland-Fremont, CA",2019-12-30,NBA,1,1,0,0,0,0,18064.0,1,1,0
45300,"Tampa-St. Petersburg-Clearwater, FL",2019-12-30,ALL,1,1,0,0,0,0,0.0,1,1,0
45300,"Tampa-St. Petersburg-Clearwater, FL",2019-12-30,NHL,1,1,0,0,0,0,0.0,1,1,0
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2019-12-30,ALL,6,6,0,0,0,0,69575.0,2,6,0
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2019-12-30,NBA,4,4,0,0,0,0,69575.0,1,4,0
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2019-12-30,NHL,2,2,0,0,0,0,0.0,1,2,0
12060,"Atlanta-Sandy Springs-Roswell, GA",2020-01-06,ALL,2,2,0,0,0,0,31800.0,1,2,0
12060,"Atlanta-Sandy Springs-Roswell, GA",2020-01-06,NBA,2,2,0,0,0,0,31800.0,1,2,0
12580,"Baltimore-Columbia-Towson, MD",2020-01-06,ALL,1,1,0,1,0,0,0.0,1,1,0
12580,"Baltimore-Columbia-Towson, MD",2020-01-06,NFL,1,1,0,1,0,0,0.0,1,1,0
14460,"Boston-Cambridge-Newton, MA-NH",2020-01-06,ALL,3,3,0,0,0,0,38312.0,2,3,0
14460,"Boston-Cambridge-Newton, MA-NH",2020-01-06,NBA,2,2,0,0,0,0,38312.0,1,2,0
14460,"Boston-Cambridge-Newton, MA-NH",2020-01-06,NHL,1,1,0,0,0,0,0.0,1,1,0
15380,"Buffalo-Cheektowaga, NY",2020-01-06,ALL,1,1,0,0,0,0,0.0,1,1,0
15380,"Buffalo-Cheektowaga, NY",2020-01-06,NHL,1,1,0,0,0,0,0.0,1,1,0
16740,"Charlotte-Concord-Gastonia, NC-SC",2020-01-06,ALL,2,2,0,0,0,0,26974.0,1,2,0
16740,"Charlotte-Concord-Gastonia, NC-SC",2020-01-06,NBA,2,2,0,0,0,0,26974.0,1,2,0
16980,"Chicago-Naperville-Elgin, IL-IN",2020-01-06,ALL,5,5,0,0,0,0,20229.0,2,5,0
16980,"Chicago-Naperville-Elgin, IL-IN",2020-01-06,NBA,1,1,0,0,0,0,20229.0,1,1,0
16980,"Chicago-Naperville-Elgin, IL-IN",2020-01-06,NHL,4,4,0,0,0,0,0.0,1,4,0
17410,"Cleveland, OH",2020-01-06,ALL,2,2,0,0,0,0,33433.0,1,2,0
17410,"Cleveland, OH",2020-01-06,NBA,2,2,0,0,0,0,33433.0,1,2,0
19100,"Dallas-Fort Worth-Arlington, TX",2020-01-06,ALL,4,4,0,0,0,0,81338.0,1,4,0
19100,"Dallas-Fort Worth-Arlington, TX",2020-01-06,NBA,4,4,0,0,0,0,81338.0,1,4,0
19740,"Denver-Aurora-Centennial, CO",2020-01-06,ALL,2,2,0,0,0,0,19533.0,2,2,0
19740,"Denver-Aurora-Centennial, CO",2020-01-06,NBA,1,1,0,0,0,0,19533.0,1,1,0
19740,"Denver-Aurora-Centennial, CO",2020-01-06,NHL,1,1,0,0,0,0,0.0,1,1,0
19820,"Detroit-Warren-Dearborn, MI",2020-01-06,ALL,5,5,0,0,0,0,29396.0,2,5,0
19820,"Detroit-Warren-Dearborn, MI",2020-01-06,NBA,2,2,0,0,0,0,29396.0,1,2,0
19820,"Detroit-Warren-Dearborn, MI",2020-01-06,NHL,3,3,0,0,0,0,0.0,1,3,0
24580,"Green Bay, WI",2020-01-06,ALL,1,1,0,1,0,0,0.0,1,1,0
24580,"Green Bay, WI",2020-01-06,NFL,1,1,0,1,0,0,0.0,1,1,0
26420,"Houston-Pasadena-The Woodlands, TX",2020-01-06,ALL,1,1,0,0,0,0,18055.0,1,1,0
26420,"Houston-Pasadena-The Woodlands, TX",2020-01-06,NBA,1,1,0,0,0,0,18055.0,1,1,0
26900,"Indianapolis-Carmel-Greenwood, IN",2020-01-06,ALL,1,1,0,0,0,0,17040.0,1,1,0
26900,"Indianapolis-Carmel-Greenwood, IN",2020-01-06,NBA,1,1,0,0,0,0,17040.0,1,1,0
28140,"Kansas City, MO-KS",2020-01-06,ALL,1,1,0,1,0,0,0.0,1,1,0
28140,"Kansas City, MO-KS",2020-01-06,NFL,1,1,0,1,0,0,0.0,1,1,0
29820,"Las Vegas-Henderson-North Las Vegas, NV",2020-01-06,ALL,3,3,0,0,0,0,0.0,1,3,0
29820,"Las Vegas-Henderson-North Las Vegas, NV",2020-01-06,NHL,3,3,0,0,0,0,0.0,1,3,0
31080,"Los Angeles-Long Beach-Anaheim, CA",2020-01-06,ALL,8,8,0,0,0,0,57062.0,3,8,0
31080,"Los Angeles-Long Beach-Anaheim, CA",2020-01-06,NBA,3,3,0,0,0,0,57062.0,1,3,0
31080,"Los Angeles-Long Beach-Anaheim, CA",2020-01-06,NHL,5,5,0,0,0,0,0.0,2,5,0
32820,"Memphis, TN-MS-AR",2020-01-06,ALL,3,3,0,0,0,0,46973.0,1,3,0
32820,"Memphis, TN-MS-AR",2020-01-06,NBA,3,3,0,0,0,0,46973.0,1,3,0
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2020-01-06,ALL,2,2,0,0,0,0,0.0,1,2,0
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2020-01-06,NHL,2,2,0,0,0,0,0.0,1,2,0
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2020-01-06,ALL,3,3,0,0,0,0,13720.0,2,3,0
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2020-01-06,NBA,1,1,0,0,0,0,13720.0,1,1,0
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2020-01-06,NHL,2,2,0,0,0,0,0.0,1,2,0
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-01-06,ALL,1,1,0,0,0,0,0.0,1,1,0
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-01-06,NHL,1,1,0,0,0,0,0.0,1,1,0
35380,"New Orleans-Metairie, LA",2020-01-06,ALL,2,2,0,0,0,0,29462.0,1,2,0
35380,"New Orleans-Metairie, LA",2020-01-06,NBA,2,2,0,0,0,0,29462.0,1,2,0
35620,"New York-Newark-Jersey City, NY-NJ",2020-01-06,ALL,10,10,0,0,0,0,83753.0,6,10,0
35620,"New York-Newark-Jersey City, NY-NJ",2020-01-06,NBA,5,5,0,0,0,0,83753.0,2,5,0
35620,"New York-Newark-Jersey City, NY-NJ",2020-01-06,NHL,5,5,0,0,0,0,0.0,4,5,0
36420,"Oklahoma City, OK",2020-01-06,ALL,2,2,0,0,0,0,36406.0,1,2,0
36420,"Oklahoma City, OK",2020-01-06,NBA,2,2,0,0,0,0,36406.0,1,2,0
36740,"Orlando-Kissimmee-Sanford, FL",2020-01-06,ALL,2,2,0,0,0,0,31021.0,1,2,0
36740,"Orlando-Kissimmee-Sanford, FL",2020-01-06,NBA,2,2,0,0,0,0,31021.0,1,2,0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-01-06,ALL,4,4,0,0,0,0,41383.0,2,4,0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-01-06,NBA,2,2,0,0,0,0,41383.0,1,2,0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-01-06,NHL,2,2,0,0,0,0,0.0,1,2,0
38060,"Phoenix-Mesa-Chandler, AZ",2020-01-06,ALL,4,4,0,0,0,0,42877.0,2,4,0
38060,"Phoenix-Mesa-Chandler, AZ",2020-01-06,NBA,3,3,0,0,0,0,42877.0,1,3,0
38060,"Phoenix-Mesa-Chandler, AZ",2020-01-06,NHL,1,1,0,0,0,0,0.0,1,1,0
38900,"Portland-Vancouver-Hillsboro, OR-WA",2020-01-06,ALL,1,1,0,0,0,0,19843.0,1,1,0
38900,"Portland-Vancouver-Hillsboro, OR-WA",2020-01-06,NBA,1,1,0,0,0,0,19843.0,1,1,0
39580,"Raleigh-Cary, NC",2020-01-06,ALL,3,3,0,0,0,0,0.0,1,3,0
39580,"Raleigh-Cary, NC",2020-01-06,NHL,3,3,0,0,0,0,0.0,1,3,0
40900,"Sacramento-Roseville-Folsom, CA",2020-01-06,ALL,2,2,0,0,0,0,33402.0,1,2,0
40900,"Sacramento-Roseville-Folsom, CA",2020-01-06,NBA,2,2,0,0,0,0,33402.0,1,2,0
41180,"St. Louis, MO-IL",2020-01-06,ALL,3,3,0,0,0,0,0.0,1,3,0
41180,"St. Louis, MO-IL",2020-01-06,NHL,3,3,0,0,0,0,0.0,1,3,0
41620,"Salt Lake City-Murray, UT",2020-01-06,ALL,2,2,0,0,0,0,36612.0,1,2,0
41620,"Salt Lake City-Murray, UT",2020-01-06,NBA,2,2,0,0,0,0,36612.0,1,2,0
41700,"San Antonio-New Braunfels, TX",2020-01-06,ALL,1,1,0,0,0,0,18354.0,1,1,0
41700,"San Antonio-New Braunfels, TX",2020-01-06,NBA,1,1,0,0,0,0,18354.0,1,1,0
41860,"San Francisco-Oakland-Fremont, CA",2020-01-06,ALL,1,1,0,0,0,0,18064.0,1,1,0
41860,"San Francisco-Oakland-Fremont, CA",2020-01-06,NBA,1,1,0,0,0,0,18064.0,1,1,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",2020-01-06,ALL,3,3,0,1,0,0,0.0,2,3,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",2020-01-06,NFL,1,1,0,1,0,0,0.0,1,1,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",2020-01-06,NHL,2,2,0,0,0,0,0.0,1,2,0
45300,"Tampa-St. Petersburg-Clearwater, FL",2020-01-06,ALL,2,2,0,0,0,0,0.0,1,2,0
45300,"Tampa-St. Petersburg-Clearwater, FL",2020-01-06,NHL,2,2,0,0,0,0,0.0,1,2,0
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-01-06,ALL,5,5,0,0,0,0,50276.0,2,5,0
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-01-06,NBA,3,3,0,0,0,0,50276.0,1,3,0
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-01-06,NHL,2,2,0,0,0,0,0.0,1,2,0
12060,"Atlanta-Sandy Springs-Roswell, GA",2020-01-13,ALL,2,2,0,0,0,0,33116.0,1,2,0
12060,"Atlanta-Sandy Springs-Roswell, GA",2020-01-13,NBA,2,2,0,0,0,0,33116.0,1,2,0
14460,"Boston-Cambridge-Newton, MA-NH",2020-01-13,ALL,4,4,0,0,0,0,57468.0,2,4,0
14460,"Boston-Cambridge-Newton, MA-NH",2020-01-13,NBA,3,3,0,0,0,0,57468.0,1,3,0
14460,"Boston-Cambridge-Newton, MA-NH",2020-01-13,NHL,1,1,0,0,0,0,0.0,1,1,0
15380,"Buffalo-Cheektowaga, NY",2020-01-13,ALL,1,1,0,0,0,0,0.0,1,1,0
15380,"Buffalo-Cheektowaga, NY",2020-01-13,NHL,1,1,0,0,0,0,0.0,1,1,0
16980,"Chicago-Naperville-Elgin, IL-IN",2020-01-13,ALL,2,2,0,0,0,0,39321.0,1,2,0
16980,"Chicago-Naperville-Elgin, IL-IN",2020-01-13,NBA,2,2,0,0,0,0,39321.0,1,2,0
18140,"Columbus, OH",2020-01-13,ALL,3,3,0,0,0,0,0.0,1,3,0
18140,"Columbus, OH",2020-01-13,NHL,3,3,0,0,0,0,0.0,1,3,0
19100,"Dallas-Fort Worth-Arlington, TX",2020-01-13,ALL,2,2,0,0,0,0,20283.0,2,2,0
19100,"Dallas-Fort Worth-Arlington, TX",2020-01-13,NBA,1,1,0,0,0,0,20283.0,1,1,0
19100,"Dallas-Fort Worth-Arlington, TX",2020-01-13,NHL,1,1,0,0,0,0,0.0,1,1,0
19740,"Denver-Aurora-Centennial, CO",2020-01-13,ALL,5,5,0,0,0,0,39040.0,2,5,0
19740,"Denver-Aurora-Centennial, CO",2020-01-13,NBA,2,2,0,0,0,0,39040.0,1,2,0
19740,"Denver-Aurora-Centennial, CO",2020-01-13,NHL,3,3,0,0,0,0,0.0,1,3,0
19820,"Detroit-Warren-Dearborn, MI",2020-01-13,ALL,3,3,0,0,0,0,13780.0,2,3,0
19820,"Detroit-Warren-Dearborn, MI",2020-01-13,NBA,1,1,0,0,0,0,13780.0,1,1,0
19820,"Detroit-Warren-Dearborn, MI",2020-01-13,NHL,2,2,0,0,0,0,0.0,1,2,0
26420,"Houston-Pasadena-The Woodlands, TX",2020-01-13,ALL,2,2,0,0,0,0,36557.0,1,2,0
26420,"Houston-Pasadena-The Woodlands, TX",2020-01-13,NBA,2,2,0,0,0,0,36557.0,1,2,0
26900,"Indianapolis-Carmel-Greenwood, IN",2020-01-13,ALL,2,2,0,0,0,0,31505.0,1,2,0
26900,"Indianapolis-Carmel-Greenwood, IN",2020-01-13,NBA,2,2,0,0,0,0,31505.0,1,2,0
28140,"Kansas City, MO-KS",2020-01-13,ALL,1,1,0,1,0,0,0.0,1,1,0
28140,"Kansas City, MO-KS",2020-01-13,NFL,1,1,0,1,0,0,0.0,1,1,0
31080,"Los Angeles-Long Beach-Anaheim, CA",2020-01-13,ALL,4,4,0,0,0,0,76130.0,1,4,0
31080,"Los Angeles-Long Beach-Anaheim, CA",2020-01-13,NBA,4,4,0,0,0,0,76130.0,1,4,0
32820,"Memphis, TN-MS-AR",2020-01-13,ALL,2,2,0,0,0,0,33283.0,1,2,0
32820,"Memphis, TN-MS-AR",2020-01-13,NBA,2,2,0,0,0,0,33283.0,1,2,0
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2020-01-13,ALL,3,3,0,0,0,0,19704.0,2,3,0
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2020-01-13,NBA,1,1,0,0,0,0,19704.0,1,1,0
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2020-01-13,NHL,2,2,0,0,0,0,0.0,1,2,0
33340,"Milwaukee-Waukesha, WI",2020-01-13,ALL,2,2,0,0,0,0,35463.0,1,2,0
33340,"Milwaukee-Waukesha, WI",2020-01-13,NBA,2,2,0,0,0,0,35463.0,1,2,0
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2020-01-13,ALL,5,5,0,0,0,0,40212.0,2,5,0
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2020-01-13,NBA,3,3,0,0,0,0,40212.0,1,3,0
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2020-01-13,NHL,2,2,0,0,0,0,0.0,1,2,0
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-01-13,ALL,2,2,0,0,0,0,0.0,1,2,0
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-01-13,NHL,2,2,0,0,0,0,0.0,1,2,0
35380,"New Orleans-Metairie, LA",2020-01-13,ALL,2,2,0,0,0,0,34676.0,1,2,0
35380,"New Orleans-Metairie, LA",2020-01-13,NBA,2,2,0,0,0,0,34676.0,1,2,0
35620,"New York-Newark-Jersey City, NY-NJ",2020-01-13,ALL,9,9,0,0,0,0,69140.0,5,9,0
35620,"New York-Newark-Jersey City, NY-NJ",2020-01-13,NBA,4,4,0,0,0,0,69140.0,2,4,0
35620,"New York-Newark-Jersey City, NY-NJ",2020-01-13,NHL,5,5,0,0,0,0,0.0,3,5,0
36420,"Oklahoma City, OK",2020-01-13,ALL,3,3,0,0,0,0,54609.0,1,3,0
36420,"Oklahoma City, OK",2020-01-13,NBA,3,3,0,0,0,0,54609.0,1,3,0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-01-13,ALL,5,5,0,0,0,0,41335.0,2,5,0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-01-13,NBA,2,2,0,0,0,0,41335.0,1,2,0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-01-13,NHL,3,3,0,0,0,0,0.0,1,3,0
38060,"Phoenix-Mesa-Chandler, AZ",2020-01-13,ALL,2,2,0,0,0,0,14751.0,2,2,0
38060,"Phoenix-Mesa-Chandler, AZ",2020-01-13,NBA,1,1,0,0,0,0,14751.0,1,1,0
38060,"Phoenix-Mesa-Chandler, AZ",2020-01-13,NHL,1,1,0,0,0,0,0.0,1,1,0
38300,"Pittsburgh, PA",2020-01-13,ALL,2,2,0,0,0,0,0.0,1,2,0
38300,"Pittsburgh, PA",2020-01-13,NHL,2,2,0,0,0,0,0.0,1,2,0
38900,"Portland-Vancouver-Hillsboro, OR-WA",2020-01-13,ALL,1,1,0,0,0,0,19111.0,1,1,0
38900,"Portland-Vancouver-Hillsboro, OR-WA",2020-01-13,NBA,1,1,0,0,0,0,19111.0,1,1,0
39580,"Raleigh-Cary, NC",2020-01-13,ALL,2,2,0,0,0,0,0.0,1,2,0
39580,"Raleigh-Cary, NC",2020-01-13,NHL,2,2,0,0,0,0,0.0,1,2,0
40900,"Sacramento-Roseville-Folsom, CA",2020-01-13,ALL,2,2,0,0,0,0,33328.0,1,2,0
40900,"Sacramento-Roseville-Folsom, CA",2020-01-13,NBA,2,2,0,0,0,0,33328.0,1,2,0
41180,"St. Louis, MO-IL",2020-01-13,ALL,2,2,0,0,0,0,0.0,1,2,0
41180,"St. Louis, MO-IL",2020-01-13,NHL,2,2,0,0,0,0,0.0,1,2,0
41620,"Salt Lake City-Murray, UT",2020-01-13,ALL,1,1,0,0,0,0,18306.0,1,1,0
41620,"Salt Lake City-Murray, UT",2020-01-13,NBA,1,1,0,0,0,0,18306.0,1,1,0
41700,"San Antonio-New Braunfels, TX",2020-01-13,ALL,2,2,0,0,0,0,36776.0,1,2,0
41700,"San Antonio-New Braunfels, TX",2020-01-13,NBA,2,2,0,0,0,0,36776.0,1,2,0
41860,"San Francisco-Oakland-Fremont, CA",2020-01-13,ALL,3,3,0,0,0,0,54192.0,1,3,0
41860,"San Francisco-Oakland-Fremont, CA",2020-01-13,NBA,3,3,0,0,0,0,54192.0,1,3,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",2020-01-13,ALL,1,1,0,1,0,0,0.0,1,1,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",2020-01-13,NFL,1,1,0,1,0,0,0.0,1,1,0
45300,"Tampa-St. Petersburg-Clearwater, FL",2020-01-13,ALL,1,1,0,0,0,0,0.0,1,1,0
45300,"Tampa-St. Petersburg-Clearwater, FL",2020-01-13,NHL,1,1,0,0,0,0,0.0,1,1,0
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-01-13,ALL,2,2,0,0,0,0,0.0,1,2,0
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-01-13,NHL,2,2,0,0,0,0,0.0,1,2,0
12060,"Atlanta-Sandy Springs-Roswell, GA",2020-01-20,ALL,3,3,0,0,0,0,47205.0,1,3,0
12060,"Atlanta-Sandy Springs-Roswell, GA",2020-01-20,NBA,3,3,0,0,0,0,47205.0,1,3,0
14460,"Boston-Cambridge-Newton, MA-NH",2020-01-20,ALL,3,3,0,0,0,0,38312.0,2,3,0
14460,"Boston-Cambridge-Newton, MA-NH",2020-01-20,NBA,2,2,0,0,0,0,38312.0,1,2,0
14460,"Boston-Cambridge-Newton, MA-NH",2020-01-20,NHL,1,1,0,0,0,0,0.0,1,1,0
16740,"Charlotte-Concord-Gastonia, NC-SC",2020-01-20,ALL,1,1,0,0,0,0,16133.0,1,1,0
16740,"Charlotte-Concord-Gastonia, NC-SC",2020-01-20,NBA,1,1,0,0,0,0,16133.0,1,1,0
16980,"Chicago-Naperville-Elgin, IL-IN",2020-01-20,ALL,4,4,0,0,0,0,36536.0,2,4,0
16980,"Chicago-Naperville-Elgin, IL-IN",2020-01-20,NBA,2,2,0,0,0,0,36536.0,1,2,0
16980,"Chicago-Naperville-Elgin, IL-IN",2020-01-20,NHL,2,2,0,0,0,0,0.0,1,2,0
17410,"Cleveland, OH",2020-01-20,ALL,3,3,0,0,0,0,53254.0,1,3,0
17410,"Cleveland, OH",2020-01-20,NBA,3,3,0,0,0,0,53254.0,1,3,0
18140,"Columbus, OH",2020-01-20,ALL,1,1,0,0,0,0,0.0,1,1,0
18140,"Columbus, OH",2020-01-20,NHL,1,1,0,0,0,0,0.0,1,1,0
19100,"Dallas-Fort Worth-Arlington, TX",2020-01-20,ALL,1,1,0,0,0,0,19783.0,1,1,0
19100,"Dallas-Fort Worth-Arlington, TX",2020-01-20,NBA,1,1,0,0,0,0,19783.0,1,1,0
